query,company_name,company_link,phone,website,address,categories
hotel,Auberge St-Hubert,https://search.ch/tel/courchavon/mormont-48a/auberge-st-hubert,+41 32 466 35 33,http://www.le-saint-hubert.com/,"Mormont 48A, 2922 Courchavon JU","Restaurant, Hotel"
hotel,Hostel MAP Verbier-Village,https://search.chhttps://search.ch/tel/verbier/route-de-verbier-140/map-verbier-village-hostel,,,,"Hotel, Verbier"
hotel,Hotel Casa Berno,https://search.chhttps://search.ch/tel/ascona/via-gottardo-madonna-15/casa-berno-panorama-resort,,,,"Hotel, Ascona"
hotel,Hotel Sonnenberg,https://search.chhttps://search.ch/tel/grindelwald/-/sonnenberg,,,,"Hotel, Grindelwald"
hotel,Hotel Gletschergarten,https://search.chhttps://search.ch/tel/grindelwald/obere-gletscherstrasse-1/hotel-gletschergarten,,,,"Hotel, Grindelwald"
hotel,Hôtel de la Poste Verbier SA,https://search.chhttps://search.ch/tel/verbier/rue-de-medran-12/hotel-de-la-poste-verbier-sa,,,,"Hotel, Verbier"
hotel,Bodensee-Arena AG,https://search.ch/tel/kreuzlingen/seestrasse-11b/bodensee-arena-ag,+41 71 677 15 30,https://www.bodensee-arena.com/,"Seestrasse 11B, 8280 Kreuzlingen TG","Events, Eisbahn, Eventmanagement, ..."
hotel,Casa Berno Panorama Resort,https://search.ch/tel/ascona/via-gottardo-madonna-15/casa-berno-panorama-resort,+41 91 791 32 32,http://www.casaberno.ch/,"Via Gottardo Madonna 15, 6612 Ascona TI","Hotel, Restaurant, Schwimmbad, ..."
hotel,HONGXI Glattpark,https://search.ch/tel/glattpark/thurgauerstrasse-134/hongxi-glattpark,+41 44 555 33 22,http://www.hongxi-restaurants.ch/,"Thurgauerstrasse 134, 8152 Glattpark (Opfikon) ZH","Restaurant, Chinesische Küche, Take Away, ..."
hotel,Jura Sport & Spa Resort,https://search.ch/tel/saignelegier/chemin-des-sports-10/jura-sport-spa-resort,+41 32 951 24 74,http://www.jura-resort.ch/,"Chemin des Sports 10, 2350 Saignelégier JU","Wellness, Spa, Restaurant, ..."
hotel,Le Cénacle,https://search.ch/tel/geneve/promenade-charles-martin-17/le-cenacle,+41 22 707 08 30,http://www.cenacle.ch/,"Promenade Charles-Martin 17, 1208 Genève","Hotel, Zentrum, Stiftung, ..."
hotel,Trans-Continental SA,https://search.ch/tel/geneve/route-de-florissant-66/trans-continental-sa,+41 22 347 27 27,https://transcontinental.ch/offre,"Route de Florissant 66, 1206 Genève","Reisebüro, Geschäftsreisen, Kreuzfahrten, ..."
hotel,Albergo Ristorante Osteria Carletti,https://search.ch/tel/bedano/vicoletto-3/albergo-ristorante-osteria-carletti,+41 91 945 03 33,https://osteriacarletti.ch/,"Vicoletto 3, 6930 Bedano TI","Weinkeller, Restaurant, Hotel, ..."
hotel,Alpenhotel Malbun,https://search.ch/tel/triesenberg/im-malbun-11/alpenhotel-malbun,00423 263 11 81,http://www.alpenhotel.li/,"Im Malbun 11, 9497 Triesenberg FL","Hotel, Restaurant"
hotel,Alpha,https://search.ch/tel/saas-grund/-/alpha,+41 27 957 20 06,http://www.hotelalphasaas.ch/,3910 Saas-Grund VS,"Hotel, Restaurant"
hotel,Auberge Communale de la Clef d'Or,https://search.ch/tel/bursinel/route-du-village-26/auberge-communale-de-la-clef-dor,+41 21 824 11 06,http://www.laclefdor.ch/,"Route du Village 26, 1195 Bursinel VD","Restaurant, Hotel, Schweizerische Küche, ..."
hotel,le Cénacle,https://search.chhttps://search.ch/tel/geneve/promenade-charles-martin-17/le-cenacle,,,,"Hotel, Genève"
hotel,Silvana Mountain Hotel,https://search.chhttps://search.ch/tel/zermatt/furi-265/silvana-mountain-hotel,,,,"Hotel, Zermatt"
hotel,Hotel Elite Täsch AG,https://search.chhttps://search.ch/tel/taesch/kantonsstrasse-185/hotel-mountime,,,,"Hotel, Täsch"
hotel,Hotel Stella Panoramico,https://search.chhttps://search.ch/tel/orselina/via-al-parco-14/hotel-stella-schuerpf-rene-2,,,,"Hotel, Orselina"
hotel,Garni Villa Siesta Park,https://search.chhttps://search.ch/tel/losone/via-madonna-della-fontana-22/garni-villa-siesta-park,,,,"Hotel, Losone"
hotel,Auberge communale La Charrue,https://search.ch/tel/le-vaud/place-du-village-1/auberge-communale-la-charrue,+41 22 366 66 50,https://www.la-charrue.ch/,"Place du Village 1, 1261 Le Vaud VD","Herberge, Berggasthaus, Restaurant, ..."
hotel,Auberge de Dully,https://search.ch/tel/dully/place-du-village-9/auberge-de-dully,+41 21 824 11 49,http://www.aubergedully.ch/,"Place du Village 9, 1195 Dully VD","Restaurant, Hotel, Grill und Barbecue, ..."
hotel,Auberge de l'Aigle,https://search.ch/tel/grandfontaine/route-de-fahy-1/auberge-de-laigle,+41 32 476 63 23,http://www.restaurant-aigle.ch/,"Route de Fahy 1, 2908 Grandfontaine JU","Restaurant, Zimmer, Hotel, ..."
hotel,B&B CHARME-INN,https://search.ch/tel/zermatt/metzggasse-28/b-b-charme-inn,+41 27 967 59 00,http://www.hotel-zermatt.com/,"Metzggasse 28, 3920 Zermatt VS",Hotel
hotel,beautyescortgirl.ch,https://search.ch/tel/les-acacias/rue-des-mouettes-6/beautyescortgirl-ch,+41 77 980 70 52,https://www.beautyescortgirl.ch/,"Rue des Mouettes 6, 1227 Les Acacias GE","Erotische Massagen, Escortservice, Massagesalon erotisch, ..."
hotel,Camping Bellinzona,https://search.ch/tel/bellinzona/via-san-gottardo-131/camping-bellinzona,+41 91 829 11 18,https://www.campingbellinzona.ch/,"Via San Gottardo 131, 6500 Bellinzona TI","Campingplatz, Wohnwagen Wohnmobile, Ferienwohnung, ..."
hotel,City,https://search.ch/tel/taesch/-/city,+41 27 967 36 06,http://www.hotel-city.ch/,3929 Täsch VS,"Hotel, Restaurant"
hotel,Gasthaus Zum Schäfli,https://search.ch/tel/alt-st-johann/doerflistrasse-3/gasthaus-zum-schaefli,+41 71 999 24 42,http://www.schaeflisepp.ch/,"Dörflistrasse 3, 9656 Alt St. Johann SG","Restaurant, Hotel"
hotel,Gasthof Hirschen,https://search.ch/tel/auw/sinserstrasse-4/gasthof-hirschen,,http://www.hirschen-auw.ch/,"Sinserstrasse 4, 5644 Auw AG","Restaurant, Schweizerische Küche, Hotel, ..."
hotel,Gasthof Pizzeria Weingarten,https://search.ch/tel/affoltern-am-albis/untere-bahnhofstrasse-8/gasthof-pizzeria-weingarten-2,,http://www.weingarten.ch/,"Untere Bahnhofstrasse 8, 8910 Affoltern am Albis ZH","Restaurant, Pizzeria, Hotel, ..."
hotel,B&B CHARME-INN,https://search.chhttps://search.ch/tel/zermatt/metzggasse-28/b-b-charme-inn,,,,"Hotel, Zermatt"
hotel,Elite Zermatt AG,https://search.chhttps://search.ch/tel/zermatt/hofmattweg-3/elite-zermatt-ag,,,,"Hotel, Zermatt"
hotel,Vom grossen Ganzen bis ins Kleinste... THE OMNIA Tel. +41 27 966 71 71,https://search.chhttps://search.ch/tel/zermatt/-/the-omnia-ag,,,,"Hotel, Zermatt"
hotel,Matterhorn FOCUS Design Hotel,https://search.chhttps://search.ch/tel/zermatt/schluhmattstrasse-131/matterhorn-focus-design-hotel,,,,"Hotel, Zermatt"
hotel,Gasthof Post - einzigartige Cordon Bleus,https://search.ch/tel/oensingen/hauptstrasse-83/gasthof-post-einzigartige-cordon-bleus,+41 62 396 17 76,https://www.gasthofpost.ch/,"Hauptstrasse 83, 4702 Oensingen SO","Restaurant, Erlebnisgastronomie, Gastronomiedienstleistungen, ..."
hotel,Gasthof Steinhof,https://search.ch/tel/wuerenlos/landstrasse-46/gasthof-steinhof,+41 56 424 28 49,http://xn--steinhof-wrenlos-szb.ch/,"Landstrasse 46, 5436 Würenlos AG","Restaurant, Hotel"
hotel,Gasthof zur Krone Greifensee,https://search.ch/tel/greifensee/schlossstrasse-4/gasthof-zur-krone-greifensee,+41 44 905 46 56,http://www.zur-krone.ch/,"Schlossstrasse 4, 8606 Greifensee ZH","Restaurant, Hotel, Schweizerische Küche, ..."
hotel,Gastro Ägerisee,https://search.ch/tel/morgarten/warthstrasse-41/gastro-aegerisee,,https://www.aegerisee-schifffahrt.ch/,"Warthstrasse 41, 6315 Morgarten ZG","Restaurant, Kegelbahn, Hotel, ..."
hotel,Heiterhof,https://search.ch/tel/eichberg/haerdlistrasse-77/heiterhof,+41 71 755 52 59,https://www.heiterhof.ch/index.php,"Härdlistrasse 77, 9453 Eichberg SG","Hofladen, Mosterei, Brennerei, ..."
hotel,Hirschen,https://search.ch/tel/zuerich/niederdorfstrasse-13/hirschen,+41 43 268 33 33,https://www.hirschen-zuerich.ch/,"Niederdorfstrasse 13, 8001 Zürich","Hotel, Restaurant"
hotel,Hôtellerie Franciscaine,https://search.ch/tel/st-maurice/rue-antoine-de-quartery-1/hotellerie-franciscaine-2,+41 24 486 11 11,http://www.hotellerie-franciscaine.ch/,"Rue Antoine de Quartéry 1, 1890 St-Maurice VS","Hotel, Seminar, Restaurant, ..."
hotel,International et Terminus SA,https://search.ch/tel/geneve/rue-des-alpes-20/international-et-terminus-sa,+41 22 906 97 77,http://www.international-terminus.ch/,"Rue des Alpes 20, 1201 Genève","Hotel, Restaurant"
hotel,Landgasthof Ochsen,https://search.ch/tel/muemliswil/hauptstrasse-10/landgasthof-ochsen,,http://www.landgasthofochsen.ch/,"Hauptstrasse 10, 4717 Mümliswil SO","Restaurant, Take Away, Bankett, ..."
hotel,la Nonna,https://search.ch/tel/lausanne/rue-du-maupas-17/la-nonna,+41 21 646 54 12,http://www.pizzeria-lanonna.ch/,"Rue du Maupas 17, 1004 Lausanne","Italienische Küche, Restaurant, Traiteur, ..."
hotel,Hotel Kindli,https://search.chhttps://search.ch/tel/zuerich/pfalzgasse-1/hotel-kindli-2,,,,"Hotel, Zürich"
hotel,Hotel Rotes Haus Brugg AG,https://search.chhttps://search.ch/tel/brugg/hauptstrasse-7/hotel-rotes-haus-brugg-ag,,,,"Hotel, Brugg"
hotel,Hôtel Résidence Cité-Verdaine,https://search.chhttps://search.ch/tel/geneve/rue-du-vieux-college-5/hotel-residence-cite-verdaine,,,,"Hotel, Genève"
hotel,Hotel Hirschen Zürich,https://search.chhttps://search.ch/tel/zuerich/niederdorfstrasse-13/hirschen,,,,"Hotel, Zürich"
hotel,La Veranda,https://search.ch/tel/lugano/via-trevano-77/la-veranda,+41 91 970 39 64,http://www.ristorantelaveranda.ch/,"Via Trevano 77, 6900 Lugano","Restaurant, Pizzeria, Festhallenverleih Festhallenzubehör, ..."
hotel,Restaurant Kindli,https://search.ch/tel/zuerich/strehlgasse-24/restaurant-kindli-2,+41 43 888 76 76,https://www.kindli.ch/restaurant,"Strehlgasse 24, 8001 Zürich","Restaurant, Hotel"
hotel,Restaurant la Croix Blanche Posieux,https://search.ch/tel/posieux/route-de-fribourg-71/restaurant-la-croix-blanche-posieux,+41 26 411 99 00,http://www.croix-blanche-posieux.ch/,"Route de Fribourg 71, 1725 Posieux FR","Restaurant, Hotel, Schweizerische Küche, ..."
hotel,Ristorante Grotto Serta,https://search.ch/tel/lamone/via-serta-6/ristorante-grotto-serta,+41 91 945 02 35,http://www.serta.ch/,"Via Serta 6, 6814 Lamone TI","Restaurant, Grill und Barbecue, Pizzeria, ..."
hotel,Ristorante Pizzeria B&B Del Ponte,https://search.ch/tel/cugnasco/via-cantonale-83/ristorante-pizzeria-b-b-del-ponte,+41 91 859 00 70,http://www.ristorantedelpontecugnasco.ch/,"Via Cantonale 83, 6516 Cugnasco TI","Restaurant, Hotel, Schweizerische Küche, ..."
hotel,Sion Small Ville SA,https://search.ch/tel/st-pierre-de-clages/chemin-de-champs-de-croix-1/sion-small-ville-sa,+41 78 687 21 81,https://www.smallville-sion.ch/,"Chemin de Champs de Croix 1, 1955 St-Pierre-de-Clages VS","Residenz, Appartement und Studio, Apparthotel, ..."
hotel,Sonnenberg,https://search.ch/tel/grindelwald/-/sonnenberg,+41 33 853 10 15,http://www.sonnenberghotel.ch/,3818 Grindelwald BE,Hotel
hotel,THE OMNIA AG,https://search.ch/tel/zermatt/-/the-omnia-ag,+41 27 966 71 71,http://www.the-omnia.com/,"Auf dem Fels, 3920 Zermatt VS",Hotel
hotel,Tratto AG,https://search.ch/tel/au/seestrasse-319b/tratto-ag,+41 79 400 68 86,https://www.no1shop.ch/,"Seestrasse 319B, 8804 Au ZH","Hotel, Möbelgeschäft, Schuhe"
hotel,Restaurant Eichberg,https://search.ch/tel/seengen/eichbergstrasse-38/restaurant-eichberg,+41 62 767 99 99,http://www.eichberg.com/,"Eichbergstrasse 38, 5707 Seengen AG","Restaurant, Bankett, Hotel"
hotel,Baur au Lac,https://search.chhttps://search.ch/tel/zuerich/talstrasse-1/baur-au-lac,,,,"Hotel, Zürich"
hotel,Herzlich Willkommen im Hotel Bristol in Zermatt,https://search.chhttps://search.ch/tel/zermatt/schluhmattstrasse-3/hotel-bristol,,,,"Hotel, Zermatt"
hotel,Café-Hotel Appenzell,https://search.ch/tel/appenzell/hauptgasse-37/cafe-hotel-appenzell,+41 71 788 15 15,http://www.hotel-appenzell.ch/,"Hauptgasse 37, 9050 Appenzell AI","Restaurant, Hotel, Café, ..."
hotel,Hotel Murtenhof & Krone,https://search.ch/tel/murten/rathausgasse-3/hotel-murtenhof-krone-2,+41 26 672 90 30,http://www.murtenhof.ch/,"Rathausgasse 3, 3280 Murten FR","Restaurant, Hotel, Seminar, ..."
hotel,Silvana Mountain Hotel,https://search.ch/tel/zermatt/furi-265/silvana-mountain-hotel,+41 27 966 28 00,http://www.hotelsilvana.ch/,"Furi 265, 3920 Zermatt VS",Hotel
hotel,Hotel Ochsen Lenzburg,https://search.ch/tel/lenzburg/burghaldenstrasse-33/hotel-ochsen-lenzburg,+41 62 886 40 80,http://www.ochsen-lenzburg.ch/,"Burghaldenstrasse 33, 5600 Lenzburg AG","Restaurant, Hotel, Seminar, ..."
hotel,Ferienhaus Gottschalkenberg,https://search.ch/tel/alosen/gottschalkenberg-1/ferienhaus-gottschalkenberg-2,+41 41 750 21 61,http://www.gottschalkenberg.ch/,"Gottschalkenberg 1, 6315 Alosen ZG","Restaurant, Ferienhaus, Schweizerische Küche, ..."
hotel,SeeHotel & Restaurant Seehof GmbH,https://search.ch/tel/schmerikon/bahnhofstrasse-1/seehotel-restaurant-seehof-gmbh,+41 55 282 16 33,http://www.seehofschmerikon.ch/,"Bahnhofstrasse 1, 8716 Schmerikon SG","Restaurant, Hotel, Schweizerische Küche, ..."
hotel,Hotel Albris und Restaurant Kochendörfer,https://search.ch/tel/pontresina/via-maistra-228/hotel-albris-und-restaurant-kochendoerfer,+41 81 838 80 40,http://www.albris.ch/,"Via Maistra 228, 7504 Pontresina GR","Hotel, Restaurant"
hotel,Walserhuus Sertig AG,https://search.ch/tel/davos-clavadel/sertigerstrasse-34/walserhuus-sertig-ag,+41 81 410 60 30,http://www.walserhuus.ch/,"Sertigerstrasse 34, 7272 Davos Clavadel GR","Restaurant, Hotel, Schweizerische Küche, ..."
hotel,Hôtel - Restaurant de l'étoile,https://search.ch/tel/perrefitte/gros-clos-4/hotel-restaurant-de-letoile,+41 32 493 10 17,https://www.restaurant-etoile.ch/,"Gros Clos 4, 2742 Perrefitte BE","Restaurant, Bankett, Hotel, ..."
hotel,Hotel Restaurant Gspan,https://search.ch/tel/arosa/gspanstrasse-27/hotel-restaurant-gspan-2,+41 81 377 14 94,http://www.gspan.ch/,"Gspanstrasse 27, 7050 Arosa GR","Hotel, Restaurant"
hotel,Cambrena,https://search.chhttps://search.ch/tel/ospizio-bernina/via-dal-bernina-2372/cambrena-2,,,,"Hotel, Ospizio Bernina"
hotel,Hotel Restaurant Gspan,https://search.chhttps://search.ch/tel/arosa/gspanstrasse-27/hotel-restaurant-gspan-2,,,,"Hotel, Arosa"
hotel,Hotel-Restaurant Primavera AG,https://search.chhttps://search.ch/tel/saas-grund/seilbahnstrasse-19/hotel-restaurant-primavera-ag-2,,,,"Hotel, Saas-Grund"
hotel,Hotel Restaurant Sternen,https://search.ch/tel/guggisberg/dorf-71/hotel-restaurant-sternen,+41 31 736 10 10,http://www.sternen-guggisberg.ch/,"Dorf 71, 3158 Guggisberg BE","Restaurant, Hotel, Schweizerische Küche"
hotel,Hotel e Ristorante La Tureta,https://search.ch/tel/giubiasco/piazza-grande-43/hotel-e-ristorante-la-tureta,+41 91 857 40 40,http://www.latureta.ch/,"Piazza Grande 43, 6512 Giubiasco TI","Restaurant, Hotel, Bankett, ..."
hotel,Hotel Krone,https://search.ch/tel/aarberg/stadtplatz-29/hotel-krone,+41 32 391 99 66,http://www.krone-aarberg.ch/,"Stadtplatz 29, 3270 Aarberg BE","Restaurant, Hotel, Hotelbedarf, ..."
hotel,Frohe Aussicht Hotel - Restaurant,https://search.ch/tel/schwende/kuechenrain-11/frohe-aussicht-hotel-restaurant,+41 71 799 11 74,http://www.froheaussicht.ch/,"Küchenrain 11, 9057 Schwende AI","Restaurant, Hotel, Bed and Breakfast, ..."
hotel,Hôtel-restaurant du XVIe Siècle,https://search.ch/tel/nyon/rue-delaflechere-2/hotel-restaurant-du-xvie-siecle-2,+41 22 994 88 00,https://www.16eme.net/,"Rue Delafléchère 2, 1260 Nyon VD","Hotel, Restaurant, Take Away"
hotel,Hotel Restaurant Espen & Pension St. Jakob,https://search.ch/tel/engelberg/engelbergerstrasse-68/hotel-restaurant-espen-pension-st-jakob,+41 41 637 45 35,https://www.espen-engelberg.ch/,"Engelbergerstrasse 68, 6390 Engelberg OW","Hotel, Restaurant, Pension, ..."
hotel,Hotel Restaurant Schützenhof,https://search.ch/tel/naefels/oberdorf-8a/hotel-restaurant-schuetzenhof,+41 55 612 11 37,https://www.schuetzenhof-naefels.ch/,"Oberdorf 8A, 8752 Näfels GL","Restaurant, Hotel, Bar, ..."
hotel,Hotel und Restaurant Bären Oberbottigen GmbH,https://search.ch/tel/bern/matzenriedstrasse-35/hotel-und-restaurant-baeren-oberbottigen-gmbh,+41 31 926 14 24,http://www.baeren-oberbottigen.ch/,"Matzenriedstrasse 35, 3019 Bern","Hotel, Restaurant, Seminar, ..."
hotel,Hotel Belvedere Locarno,https://search.ch/tel/locarno/via-ai-monti-44/hotel-belvedere-locarno,+41 91 751 03 63,http://www.belvedere-locarno.com/,"Via ai Monti 44, 6600 Locarno TI","Hotel, Restaurant, Seminarhotel, ..."
hotel,Hotel City Locarno,https://search.ch/tel/locarno/via-giuseppe-cattori-4/hotel-city-locarno,+41 91 601 88 10,http://www.hotelcitylocarno.ch/,"Via Giuseppe Cattori 4, 6600 Locarno TI","Hotel, Restaurant"
hotel,Hotel Garni Nessi - Locarno Tel. +41 91 751 77 41,https://search.chhttps://search.ch/tel/solduno/via-bartolomeo-varenna-79/hotel-nessi,,,,"Hotel, Solduno"
hotel,Hostellerie du XVIe Siècle Tél. +41 22 994 88 00,https://search.chhttps://search.ch/tel/nyon/rue-delaflechere-2/hotel-restaurant-du-xvie-siecle-2,,,,"Hotel, Nyon"
hotel,Hotel Geranio au Lac,https://search.chhttps://search.ch/tel/muralto/viale-verbano-13/hotel-geranio-au-lac,,,,"Hotel, Muralto"
hotel,Château de Bonmont SA,https://search.chhttps://search.ch/tel/cheserex/route-de-bonmont-31/chateau-de-bonmont-sa,,,,"Hotel, Chéserex"
hotel,Restaurant & Hotel Churfirsten,https://search.ch/tel/walenstadt/bahnhofstrasse-41/restaurant-hotel-churfirsten,+41 81 736 44 44,https://hotelchurfirsten.ch/de,"Bahnhofstrasse 41, 8880 Walenstadt SG","Restaurant, Pizzeria, Hotel, ..."
hotel,Gasthaus Schlosshalde,https://search.ch/tel/stadel/moersburgstrasse-36/gasthaus-schlosshalde,+41 52 233 78 78,http://www.schlosshalde-winterthur.ch/,"Mörsburgstrasse 36, 8404 Stadel (Winterthur) ZH","Restaurant, Bäckerei Konditorei, Hotel, ..."
hotel,National Bern AG,https://search.ch/tel/bern/hirschengraben-24/national-bern-ag-2,+41 31 552 15 15,http://www.nationalbern.ch/,"Hirschengraben 24, 3011 Bern","Hotel, Konferenzen Kongresse, Theater, ..."
hotel,Boutique Hotel Schraemli's Lengmatta,https://search.ch/tel/davos-frauenkirch/lengmattastrasse-19/boutique-hotel-schraemlis-lengmatta,+41 81 413 55 79,http://www.lengmatta.ch/,"Lengmattastrasse 19, 7276 Davos Frauenkirch GR","Hotel, Restaurant"
hotel,Hotel Artos,https://search.ch/tel/interlaken/alpenstrasse-45/hotel-artos,+41 33 828 88 44,http://www.hotel-artos.ch/,"Alpenstrasse 45, 3800 Interlaken BE","Hotel, Seminarhotel, Bankett, ..."
hotel,Hotel Mountime,https://search.ch/tel/taesch/kantonsstrasse-185/hotel-mountime,+41 27 967 12 26,http://www.mountime.ch/,"Kantonsstrasse 185, 3929 Täsch VS","Hotel, Pension, Taxi, ..."
hotel,"Hôtel-restaurant La Demi-Lune,",https://search.ch/tel/st-ursanne/rue-basse-2/hotel-restaurant-la-demi-lune-2,+41 32 461 35 45,https://hoteldemilune.ch/,"Rue Basse 2, 2882 St-Ursanne JU","Restaurant, Hotel"
hotel,Gasthof Bären,https://search.ch/tel/ranflueh/zollbrueckstrasse-35/gasthof-baeren,+41 34 496 59 00,https://www.baeren-ranflueh.ch/,"Zollbrückstrasse 35, 3439 Ranflüh BE","Restaurant, Hotel, Bankett, ..."
hotel,Hotel Camping-Sutz am Bielersee,https://search.ch/tel/sutz/kirchrain-40/hotel-camping-sutz-am-bielersee,+41 32 397 13 45,http://www.hotel-camping-sutz.ch/,"Kirchrain 40, 2572 Sutz BE","Campingplatz, Zelte, Hotel, ..."
hotel,Gasthof / Hotel Post,https://search.ch/tel/eschlikon/bahnhofstrasse-7/gasthof-hotel-post,+41 71 971 17 90,http://www.post-eschlikon.ch/,"Bahnhofstrasse 7, 8360 Eschlikon TG","Restaurant, Hotel"
hotel,Hotel Du Nord AG,https://search.chhttps://search.ch/tel/interlaken/hoeheweg-70/hotel-du-nord-ag,,,,"Hotel, Interlaken"
hotel,Zur Mühle,https://search.chhttps://search.ch/tel/saas-fee/dorfstrasse-61/hotel-restaurant-zur-muehle-saas-fee-ag-3,,,,"Hotel, Saas-Fee"
hotel,Hôtel Bon Rivage,https://search.ch/tel/la-tour-de-peilz/route-de-saint-maurice-18/hotel-bon-rivage,+41 21 977 07 07,http://www.bon-rivage.ch/,"Route de Saint-Maurice 18, 1814 La Tour-de-Peilz VD","Hotel, Seminarhotel, Bar, ..."
hotel,Hôtel Centre Saint-François,https://search.ch/tel/delemont/route-du-vorbourg-4/hotel-centre-saint-francois,+41 32 421 48 60,http://www.centresaintfrancois.ch/,"Route du Vorbourg 4, 2800 Delémont JU","Konferenzen Kongresse, Hotel, Restaurant, ..."
hotel,Hotel Hirschen,https://search.ch/tel/grindelwald/dorfstrasse-135/hotel-hirschen,+41 33 854 84 84,http://www.hirschen-grindelwald.ch/,"Dorfstrasse 135, 3818 Grindelwald BE","Restaurant, Hotel"
hotel,Hotel & Lounge Lago Maggiore,https://search.ch/tel/muralto/viale-verbano-25/hotel-lounge-lago-maggiore,+41 91 601 18 00,https://www.lagomaggiorehotel.ch/,"Viale Verbano 25, 6600 Muralto TI","Hotel, Restaurant, Bankett, ..."
hotel,Hotel Rotes Haus Brugg AG,https://search.ch/tel/brugg/hauptstrasse-7/hotel-rotes-haus-brugg-ag,+41 56 441 54 44,http://www.roteshausbrugg.ch/,"Hauptstrasse 7, 5200 Brugg AG","Hotel, Bed and Breakfast, Seminar, ..."
hotel,Agriturismo Miravalle,https://search.ch/tel/brusio/la-presa-491/agriturismo-miravalle,+41 81 846 55 22,http://www.miravalle.ch/,"La Presa 491, 7743 Brusio GR","Restaurant, Ferien auf dem Bauernhof, Hotel, ..."
hotel,ASPEN alpin lifestyle hotel,https://search.ch/tel/grindelwald/aspen-1/aspen-alpin-lifestyle-hotel,+41 33 854 40 00,http://www.hotel-aspen.ch/,"Aspen 1, 3818 Grindelwald BE","Hotel, Restaurant, Wellness"
hotel,Hotel Alex,https://search.ch/tel/leukerbad/ringstrasse-332/hotel-alex,+41 27 472 22 22,http://www.hotel-alex.ch/,"Ringstrasse 332, 3954 Leukerbad VS","Hotel, Bed and Breakfast"
hotel,Hotel Cristal,https://search.ch/tel/braunwald/huettenbergstrasse-6/hotel-cristal-2,+41 55 643 10 45,https://www.hotel-cristal.ch/,"Hüttenbergstrasse 6, 8784 Braunwald GL","Hotel, Restaurant, Bed and Breakfast"
hotel,Hotel Restaurant Capricorns,https://search.ch/tel/wergenstein/veia-cantunala-51/hotel-restaurant-capricorns,+41 81 630 71 72,http://www.capricorns.ch/,"Veia Cantunala 51, 7433 Wergenstein GR","Hotel, Restaurant, Seminarhotel, ..."
hotel,Hôtel Restaurant les Trois Sapins,https://search.ch/tel/biere/rue-de-la-tillette-2/hotel-restaurant-les-trois-sapins,+41 21 809 51 23,https://www.les3sapinsbiere.ch/,"Rue de la Tillette 2, 1145 Bière VD","Hotel, Restaurant, Traiteur, ..."
hotel,Hotel Restaurant Roseg Gletscher,https://search.ch/tel/pontresina/via-val-roseg/hotel-restaurant-roseg-gletscher,+41 81 842 64 45,http://www.roseg-gletscher.ch/,"Via Val Roseg, 7504 Pontresina GR","Restaurant, Hotel, Bankett, ..."
hotel,HOTEL STELLA SCHÜRPF RENÉ,https://search.ch/tel/orselina/via-al-parco-14/hotel-stella-schuerpf-rene-2,+41 91 743 66 81,http://www.hotelstella.ch/,"Via al Parco 14, 6644 Orselina TI","Hotel, Restaurant, Bed and Breakfast, ..."
hotel,Au Terminus,https://search.ch/tel/sierre/rue-du-bourg-1/au-terminus,+41 27 455 13 51,https://hotel-terminus.ch/,"Rue du Bourg 1, 3960 Sierre VS","Hotel, Restaurant, Brauerei"
hotel,Da Enzo,https://search.ch/tel/tegna/via-ai-grotti-49/da-enzo,+41 91 796 14 75,http://www.ristorantedaenzo.ch/,"Via ai Grotti 49, 6652 Tegna TI","Restaurant, Hotel, Italienische Küche, ..."
hotel,Domaine de La Gracieuse,https://search.ch/tel/lonay/chemin-des-vignes-14/domaine-de-la-gracieuse,+41 21 804 51 51,http://www.gracieuse.ch/,"Chemin des Vignes 14, 1027 Lonay VD","Residenz, Altersheim, Restaurant, ..."
hotel,Landgasthof Schönbühl,https://search.ch/tel/urtenen-schoenbuehl/alte-bernstrasse-11/landgasthof-schoenbuehl,+41 31 859 69 69,http://www.gasthof-schoenbuehl.ch/,"Alte Bernstrasse 11, 3322 Urtenen-Schönbühl BE","Restaurant, Hotel, Bankett, ..."
hotel,Centra Hotel Zurich,https://search.ch/tel/bassersdorf/neue-winterthurerstrasse-12/centra-hotel-zurich,+41 44 838 91 91,https://www.centrazurich.ch/,"Neue Winterthurerstrasse 12, 8303 Bassersdorf ZH","Hotel, Restaurant"
hotel,"Dihei - Hotel, Lounge, Bar",https://search.ch/tel/duebendorf/usterstrasse-19/dihei-hotel-lounge-bar,+41 44 821 76 66,https://www.hoteldihei.ch/de,"Usterstrasse 19, 8600 Dübendorf ZH","Hotel, Restaurant, Bar, ..."
hotel,Hotel Astoria,https://search.ch/tel/leukerbad/untere-maressenstrasse-38/hotel-astoria,+41 27 470 14 15,http://www.astoria-leukerbad.ch/,"Untere Maressenstrasse 38, 3954 Leukerbad VS","Hotel, Restaurant, Studio"
hotel,Au Terminus,https://search.chhttps://search.ch/tel/sierre/rue-du-bourg-1/au-terminus,,,,"Hotel, Sierre"
hotel,Hotel Bristol,https://search.ch/tel/zermatt/schluhmattstrasse-3/hotel-bristol,+41 27 966 33 66,http://www.hotel-bristol.ch/,"Schluhmattstrasse 3, 3920 Zermatt VS","Hotel, Wellness"
