query,company_name,company_link,phone,website,address,categories
restaurant,Restaurant Accademia del Gusto Tel. 044 241 62 43,https://search.chhttps://search.ch/tel/zuerich/rotwandstrasse-48/restaurant-accademia-del-gusto,,,,"Restaurant, Zürich"
restaurant,Hotel du Grand-St-Bernard,https://search.chhttps://search.ch/tel/liddes/rue-du-fond-de-ville-1/hotel-du-grand-st-bernard,,,,"Restaurant, Liddes"
restaurant,Pizzeria Restaurant Il mio Quattro,https://search.chhttps://search.ch/tel/oberrieden/doerflistrasse-4b/pizzeria-restaurant-il-mio-quattro,,,,"Restaurant, Oberrieden"
restaurant,Boulangerie - Pâtisserie -Restaurant Bessa Moudon,https://search.ch/tel/moudon/avenue-de-la-grande-fin-5/boulangerie-patisserie-restaurant-bessa-moudon,+41 21 905 28 10,https://www.boulangeriebessa.ch/,"Avenue de la Grande Fin 5, 1510 Moudon VD","Bäckerei Konditorei, Tea-Room, Restaurant, ..."
restaurant,Hotel & Landgasthof Löwen,https://search.ch/tel/sins/luzernerstrasse-22/hotel-landgasthof-loewen,+41 41 787 11 32,https://www.loewen-sins.ch/,"Luzernerstrasse 22, 5643 Sins AG","Restaurant, Hotel, Schweizerische Küche, ..."
restaurant,Restaurant Stählibuck,https://search.ch/tel/frauenfeld/staehlibuckstrasse-38/restaurant-staehlibuck,+41 52 721 27 13,http://www.restaurantstaehlibuck.ch/,"Stählibuckstrasse 38, 8500 Frauenfeld TG","Restaurant, Schweizerische Küche"
restaurant,Restaurant Oberes Triemli,https://search.ch/tel/zuerich/birmensdorferstrasse-535/restaurant-oberes-triemli,+41 44 463 10 25,http://www.oberes-triemli.ch/,"Birmensdorferstrasse 535, 8055 Zürich","Restaurant, Bankett, Schweizerische Küche, ..."
restaurant,Restaurant Löwenburg,https://search.ch/tel/lienz/oberbuechel-3a/restaurant-loewenburg,+41 71 766 11 14,http://www.xn--lwenburg-lienz-vpb.ch/,"Oberbüchel 3A, 9464 Lienz SG","Restaurant, Schweizerische Küche, Bankett"
restaurant,Höfli,https://search.ch/tel/altdorf/hellgasse-20/hoefli,+41 41 875 02 75,https://www.hotel-hoefli.ch/,"Hellgasse 20, 6460 Altdorf UR","Hotel, Restaurant"
restaurant,Restaurant Hotel Seeblick,https://search.ch/tel/moerigen/hauptstrasse-2/restaurant-hotel-seeblick,+41 32 397 07 07,https://www.seeblick.net/,"Hauptstrasse 2, 2572 Mörigen BE","Hotel, Restaurant, Fischspezialitäten, ..."
restaurant,"Felder, Markus",https://search.ch/tel/spiez/frutigenstrasse-14/markus-felder-2,+41 33 654 15 55,http://www.felder-delphin.ch/,"Frutigenstrasse 14, 3700 Spiez BE","Bäckerei Konditorei, Tea-Room, Restaurant"
restaurant,Restaurant Schützenhaus,https://search.ch/tel/staefa/seestrasse-48/restaurant-schuetzenhaus,+41 44 926 13 58,http://www.schuetzenhaus-staefa.ch/,"Seestrasse 48, 8712 Stäfa ZH","Restaurant, Schweizerische Küche, Bankett, ..."
restaurant,Bellevue restaurant pizzeria,https://search.ch/tel/saignelegier/rue-de-la-gruere-13/bellevue-restaurant-pizzeria,+41 32 951 16 20,http://www.hotels-saignelegier.ch/,"Rue de la Gruère 13, 2350 Saignelégier JU","Pizzeria, Hotel, Restaurant, ..."
restaurant,Restaurant Weinberg Warth,https://search.chhttps://search.ch/tel/warth/kirchgasse-11/restaurant-weinberg-warth,,,,"Restaurant, Warth"
restaurant,Rai Palace - Indisches Restaurant - Take Away - Catering,https://search.chhttps://search.ch/tel/frauenfeld/zuercherstrasse-280/rai-palace-indisches-restaurant-take-away-catering,,,,"Restaurant, Frauenfeld"
restaurant,Hotel Restaurant zum Sternen,https://search.ch/tel/wuerenlingen/endingerstrasse-7/hotel-restaurant-zum-sternen,+41 56 297 40 00,http://www.sternen-wuerenlingen.ch/,"Endingerstrasse 7, 5303 Würenlingen AG","Restaurant, Bar, Schweizerische Küche, ..."
restaurant,Restaurant Barrique,https://search.ch/tel/biel-bienne/neumarktstrasse-40/restaurant-barrique,+41 32 328 68 68,http://www.restaurant-barrique.ch/,"Neumarktstrasse 40, 2502 Biel/Bienne","Restaurant, Bankett, Fischspezialitäten"
restaurant,bSONDERig by Frischknecht's,https://search.ch/tel/stein/sonder-249/bsonderig-by-frischknechts,+41 71 367 11 44,https://bsonderig.ch/wordpress,"Sonder 249, 9063 Stein AR","Restaurant, Schweizerische Küche, Veranstaltungen, ..."
restaurant,Derby Hotel & Restaurant,https://search.ch/tel/grindelwald/dorfstrasse-75/derby-hotel-restaurant,+41 33 854 54 61,http://www.derby-grindelwald.ch/,"Dorfstrasse 75, 3818 Grindelwald BE","Restaurant, Hotel, Sauna, ..."
restaurant,Restaurant & Hotel Frohsinn AG,https://search.ch/tel/kuessnacht-am-rigi/zugerstrasse-5/restaurant-hotel-frohsinn-ag,+41 41 850 14 14,http://www.rest-frohsinn.ch/,"Zugerstrasse 5, 6403 Küssnacht am Rigi SZ","Restaurant, Hotel"
restaurant,Casa Ferlin AG,https://search.ch/tel/zuerich/stampfenbachstrasse-38/casa-ferlin-ag,+41 44 362 35 09,http://www.casaferlin.ch/,"Stampfenbachstrasse 38, 8006 Zürich","Restaurant, Italienische Küche, Wein Weinhandel, ..."
restaurant,Chez Gaspi 23 GmbH,https://search.ch/tel/hombrechtikon/im-zentrum-14/chez-gaspi-23-gmbh,+41 55 244 41 41,https://chezgaspi23.ch/,"Im Zentrum 14, 8634 Hombrechtikon ZH","Restaurant, Pizzeria, Italienische Küche, ..."
restaurant,Scharrenberg Vollkornbäckerei,https://search.ch/tel/oetwil-am-see/morgental-3/scharrenberg-vollkornbaeckerei,+41 44 929 00 80,http://www.vollkorn-baeckerei.ch/home.htm,"Morgental 3, 8618 Oetwil am See ZH","Bäckerei Konditorei, Bioprodukte, Take Away, ..."
restaurant,Hotel-Restaurant Eierhals Royal,https://search.ch/tel/morgarten/hauptseestrasse-61/hotel-restaurant-eierhals-royal,+41 41 754 50 50,https://www.hotel-eierhals.ch/,"Hauptseestrasse 61, 6315 Morgarten ZG","Restaurant, Hotel"
restaurant,Hotel Restaurant Falkenburg St. Gallen,https://search.ch/tel/st-gallen/falkenburgstrasse-25/hotel-restaurant-falkenburg-st-gallen,+41 71 222 55 81,https://www.falkenburgsg.ch/,"Falkenburgstrasse 25, 9000 St. Gallen","Restaurant, Hotel, Bankett, ..."
restaurant,Restaurant & Ferienhaus Gottschalkenberg,https://search.chhttps://search.ch/tel/alosen/gottschalkenberg-1/ferienhaus-gottschalkenberg-2,,,,"Restaurant, Alosen"
restaurant,Vinato Event & Gastronomie,https://search.chhttps://search.ch/tel/wittenbach/hofstetstrasse-8/vinato-restaurant-events-2,,,,"Restaurant, Wittenbach"
restaurant,Restaurant Roter Platz,https://search.chhttps://search.ch/tel/st-gallen/raiffeisenplatz-4/restaurant-roter-platz,,,,"Restaurant, St. Gallen"
restaurant,Restaurant Tannenbad,https://search.ch/tel/weier-im-emmental/tannenbad-739/restaurant-tannenbad,+41 34 435 12 58,https://www.restaurant-tannenbad.ch/,"Tannenbad 739, 3462 Weier im Emmental BE","Restaurant, Schweizerische Küche, Events, ..."
restaurant,Etzliberg,https://search.ch/tel/thalwil/etzlibergstrasse-14/etzliberg,+41 44 720 18 88,http://www.etzliberg.ch/,"Etzlibergstrasse 14, 8800 Thalwil ZH","Restaurant, Schweizerische Küche"
restaurant,Restaurant Time Out,https://search.ch/tel/ibach/muotastrasse-82/restaurant-time-out,+41 41 811 27 27,https://www.timeoutibach.ch/,"Muotastrasse 82, 6438 Ibach SZ","Pizzeria, Restaurant, Pizza Take Away"
restaurant,Hotel Restaurant Anker,https://search.ch/tel/teufen/dorf-10/anker-hotel-restaurant,+41 71 333 13 45,http://www.anker-teufen.ch/,"Dorf 10, 9053 Teufen AR","Restaurant, Hotel"
restaurant,Restaurant Bürgin,https://search.ch/tel/wittinsburg/unterdorfstrasse-12/restaurant-buergin-2,+41 62 299 12 41,http://www.buergin-wittinsburg.ch/,"Unterdorfstrasse 12, 4443 Wittinsburg BL","Restaurant, Hotel, Schweizerische Küche, ..."
restaurant,Zentral Thai Restaurant,https://search.ch/tel/zuerich/stampfenbachstrasse-40/zentral-thai-restaurant,+41 43 443 90 00,https://www.zentralthairestaurant.ch/,"Stampfenbachstrasse 40, 8006 Zürich","Restaurant, Thailändische Küche, Take Away, ..."
restaurant,FREIHOF Brauerei & Hofstube,https://search.ch/tel/gossau/flawilerstrasse-46/freihof-brauerei-hofstube-2,+41 71 385 34 34,https://www.freihof.swiss/,"Flawilerstrasse 46, 9200 Gossau SG","Restaurant, Brauerei, Bar, ..."
restaurant,Kaffeewelt GmbH,https://search.ch/tel/cham/brunnmatt-16/kaffeewelt-gmbh,+41 41 202 15 16,http://www.kaffeeshop-kaffeewelt.ch/,"Brunnmatt 16, 6330 Cham ZG","Kaffeehandel, Kaffeemaschinen, Reparaturen, ..."
restaurant,Restaurant Löwen Meilen,https://search.ch/tel/meilen/seestrasse-595/restaurant-loewen-meilen,+41 43 844 10 50,http://www.loewen-meilen.ch/,"Seestrasse 595, 8706 Meilen ZH","Restaurant, Bankett, Schweizerische Küche, ..."
restaurant,Laiterie du Mouret SA,https://search.ch/tel/ferpicloz/route-de-la-gruyere-6/laiterie-du-mouret-sa,+41 26 413 11 07,http://www.laiterie-du-mouret.ch/,"Route de la Gruyère 6, 1724 Ferpicloz FR","Käserei, Milch Milchprodukte, Regionale Produkte, ..."
restaurant,LAKESTREET BAR,https://search.chhttps://search.ch/tel/feldbach/bahnhofstrasse-3/lakestreet-bar,,,,"Restaurant, Feldbach"
restaurant,Asia Garden Urnerhof AG,https://search.chhttps://search.ch/tel/flueelen/axenstrasse-4/asia-garden-urnerhof-ag,,,,"Restaurant, Flüelen"
restaurant,Bären Grüningen Tel: +41 44 935 11 76,https://search.chhttps://search.ch/tel/grueningen/stedtligass-26/restaurant-baeren-grueningen,,,,"Restaurant, Grüningen"
restaurant,Hans Heiri's Restaurant & Bar,https://search.chhttps://search.ch/tel/feldbach/bahnhofstrasse-1/hans-heiris-restaurant-bar-2,,,,"Restaurant, Feldbach"
restaurant,Restaurant Sonnenhof,https://search.chhttps://search.ch/tel/uetikon-am-see/bergstrasse-91/restaurant-sonnenhof,,,,"Restaurant, Uetikon am See"
restaurant,Hotel Restaurant Rischli,https://search.ch/tel/soerenberg/rischlistrasse-88/hotel-restaurant-rischli,+41 41 488 12 40,http://www.hotel-rischli.ch/,"Rischlistrasse 88, 6174 Sörenberg LU","Restaurant, Hotel, Wellness"
restaurant,Gasthof Brücke,https://search.ch/tel/hagneck/hauptstrasse-26/gasthof-bruecke,+41 32 396 11 86,http://www.gasthof-bruecke.ch/,"Hauptstrasse 26, 2575 Hagneck BE","Restaurant, Schweizerische Küche, Fischspezialitäten, ..."
restaurant,Restaurant Hotel Chemihütte,https://search.ch/tel/aeschiried/ebenenfeld-4/restaurant-hotel-chemihuette,+41 33 654 46 81,http://www.chemihuette.ch/,"Ebenenfeld 4, 3703 Aeschiried BE","Restaurant, Hotel"
restaurant,Restaurant Pier,https://search.ch/tel/uttwil/seehofstrasse-11/restaurant-pier,+41 71 463 74 62,http://www.pier-uttwil.ch/,"Seehofstrasse 11, 8592 Uttwil TG","Restaurant, Fischspezialitäten, Schweizerische Küche, ..."
restaurant,Restaurant Emilio Weinhandlung AG,https://search.ch/tel/zuerich/zweierstrasse-9/restaurant-emilio-weinhandlung-ag,+41 44 241 83 21,http://www.emilio-restaurant.ch/,"Zweierstrasse 9, 8004 Zürich","Restaurant, Spanische Küche"
restaurant,Restaurant Oberli,https://search.ch/tel/walliswil-b-niederbipp/dorfstrasse-14/restaurant-oberli,+41 32 631 22 41,http://www.restaurant-oberli.ch/,"Dorfstrasse 14, 3380 Walliswil b. Niederbipp BE","Restaurant, Schweizerische Küche"
restaurant,Parkhotel Gunten,https://search.ch/tel/gunten/seestrasse-90/parkhotel-gunten-beach-spa,+41 33 252 88 52,http://www.parkhotel-gunten.swiss/,"Seestrasse 90, 3654 Gunten BE","Hotel, Wellness, Restaurant"
restaurant,Restaurant Hotel Bären Twann,https://search.ch/tel/twann/moos-36/baeren-twann-hotel-restaurant,+41 32 315 20 12,http://www.baeren-twann.ch/,"Moos 36, 2513 Twann BE","Restaurant, Hotel, Schweizerische Küche, ..."
restaurant,Hotel Restaurant Guggital,https://search.ch/tel/zug/zugerbergstrasse-46/hotel-restaurant-guggital,+41 41 728 74 17,http://www.guggital.ch/,"Zugerbergstrasse 46, 6300 Zug","Hotel, Restaurant, Seminar, ..."
restaurant,Restaurant ANAXO,https://search.ch/tel/pratteln/hohenrainstrasse-12c/restaurant-anaxo-2,+41 61 825 67 60,https://www.wwsag.ch/,"Hohenrainstrasse 12C, 4133 Pratteln BL","Restaurant, Bankett, Schweizerische Küche, ..."
restaurant,Restaurant du Lac,https://search.chhttps://search.ch/tel/bettlach/kastelsweg-6/restaurant-du-lac,,,,"Restaurant, Bettlach"
restaurant,Restaurant Glungge,https://search.chhttps://search.ch/tel/golaten/lachenstrasse-51/restaurant-glungge,,,,"Restaurant, Golaten"
restaurant,Restaurant Büsi Tel. +41 44 371 66 70,https://search.chhttps://search.ch/tel/zuerich/baerenbohlstrasse-47/restaurant-buesi,,,,"Restaurant, Zürich"
restaurant,ACCOR Hotel Mercure Biel Plaza +41 32 328 68 68,https://search.chhttps://search.ch/tel/biel-bienne/neumarktstrasse-40/restaurant-barrique,,,,"Restaurant, Biel/Bienne"
restaurant,Bellucci Ristorante,https://search.chhttps://search.ch/tel/zuerich/doerflistrasse-117/bellucci-ristorante,,,,"Restaurant, Zürich"
restaurant,Restaurant Bar Miracle,https://search.ch/tel/zuerich/froehlichstrasse-37/restaurant-bar-miracle-3,+41 44 382 20 05,https://miracleseefeld.ch/,"Fröhlichstrasse 37, 8008 Zürich","Restaurant, Bar"
restaurant,Restaurant Belvédère,https://search.ch/tel/baden/belvedere-1/restaurant-belvedere,+41 56 222 53 64,https://www.belvedere-baden.ch/,"Belvédère 1, 5400 Baden AG","Restaurant, Schweizerische Küche, Bankett, ..."
restaurant,Restaurant Neue Real,https://search.ch/tel/zuerich/muellerstrasse-23/restaurant-neue-real,+41 44 241 44 41,https://restaurant-real.ch/,"Müllerstrasse 23, 8004 Zürich","Spanische Küche, Restaurant, Vinothek, ..."
restaurant,Restaurant Pergola,https://search.ch/tel/zuerich/kanzleistrasse-121/restaurant-pergola-3,+41 44 241 12 21,http://www.ristorantepergola.ch/,"Kanzleistrasse 121, 8004 Zürich","Restaurant, Italienische Küche, Spanische Küche"
restaurant,Restaurant Schnitz und Gwunder,https://search.ch/tel/steinhausen/zugerstrasse-1/restaurant-schnitz-und-gwunder,+41 41 740 67 00,http://www.schnitz-und-gwunder.ch/,"Zugerstrasse 1, 6312 Steinhausen ZG","Restaurant, Bankett, Schweizerische Küche"
restaurant,Gasthof Sternen Kloster Wettingen,https://search.ch/tel/wettingen/klosterstrasse-9/gasthof-sternen-kloster-wettingen,+41 56 427 14 61,http://www.sternen-kloster-wettingen.ch/,"Klosterstrasse 9, 5430 Wettingen AG","Restaurant, Bankett, Schweizerische Küche, ..."
restaurant,La Nonna Martigny SARL,https://search.ch/tel/martigny/place-centrale-5/la-nonna-martigny-sarl-2,+41 27 722 11 89,https://www.lanonnamartigny.ch/,"Place Centrale 5, 1920 Martigny VS","Italienische Küche, Pizzeria, Bar, ..."
restaurant,lintharena ag,https://search.ch/tel/naefels/oberurnerstrasse-14/lintharena-ag,+41 55 618 70 70,https://www.lintharena.ch/,"Oberurnerstrasse 14, 8752 Näfels GL","Sportzentrum, Kletterhalle Boulderhalle, Restaurant, ..."
restaurant,Hotel/Restaurant Chartreuse AG,https://search.ch/tel/huenibach/staatsstrasse-142/hotel-restaurant-chartreuse-ag-2,+41 33 243 33 82,http://chartreuse.ch/,"Staatsstrasse 142, 3626 Hünibach BE","Restaurant, Hotel, Pizzeria, ..."
restaurant,Hotel & Restaurant JAKOB,https://search.ch/tel/rapperswil/hauptplatz-11/hotel-restaurant-jakob,+41 55 220 00 50,http://www.jakob-rapperswil.ch/,"Hauptplatz 11, 8640 Rapperswil SG","Hotel, Restaurant, Seminarhotel, ..."
restaurant,Restaurant Kindli,https://search.chhttps://search.ch/tel/zuerich/strehlgasse-24/restaurant-kindli-2,,,,"Restaurant, Zürich"
restaurant,Rico & Viviane Huber Restaurant Steinenbühl,https://search.chhttps://search.ch/tel/untersiggenthal/steinenbuehlstrasse-55/rico-viviane-huber-restaurant-steinenbuehl,,,,"Restaurant, Untersiggenthal"
restaurant,Trattoria Burger Wettingen.Original Holzofenpizza! Reservation Tel.+41 56 426 22 64,https://search.chhttps://search.ch/tel/wettingen/alberich-zwyssigstrasse-86/trattoria-burger,,,,"Restaurant, Wettingen"
restaurant,Hera Restaurant & Bar,https://search.chhttps://search.ch/tel/steinhausen/hinterbergstrasse-36/hera-restaurant-bar,,,,"Restaurant, Steinhausen"
restaurant,Hotel Restaurant zur Sonne AG,https://search.ch/tel/sissach/hauptstrasse-83/hotel-restaurant-zur-sonne-ag,+41 61 971 27 47,https://sonne-sissach.ch/,"Hauptstrasse 83, 4450 Sissach BL","Hotel, Restaurant, Residenz, ..."
restaurant,Restaurant des Iles,https://search.ch/tel/sion/promenade-des-berges-21/restaurant-des-iles,+41 27 322 98 18,https://les-iles.ch/,"Promenade des Berges 21, 1950 Sion VS","Restaurant, Bankett"
restaurant,Restaurant Engel,https://search.ch/tel/holzhaeusern/holzhaeusernstrasse-1/restaurant-engel,+41 41 790 42 70,http://www.engel-restaurant.ch/,"Holzhäusernstrasse 1, 6343 Holzhäusern ZG","Restaurant, Schweizerische Küche, Take Away, ..."
restaurant,Il Faro Herrliberg,https://search.ch/tel/herrliberg/seestrasse-247/il-faro-herrliberg,+41 44 915 81 11,http://www.ilfaro.ch/,"Seestrasse 247, 8704 Herrliberg ZH","Restaurant, Pizzeria, Bankett"
restaurant,Chez Gaby,https://search.ch/tel/zermatt/kirchstrasse-12/chez-gaby-2,+41 27 967 31 34,http://www.zumtaugwald.ch/,"Kirchstrasse 12, 3920 Zermatt VS","Restaurant, Steakhouse, Schweizerische Küche"
restaurant,belMont Apart Lodge & Restaurant,https://search.ch/tel/saas-fee/gletscherstrasse-8/belmont-apart-lodge-restaurant,+41 27 530 12 28,https://www.belmont-saas-fee.ch/de,"Gletscherstrasse 8, 3906 Saas-Fee VS","Restaurant, Ferienwohnung, Appartementhaus, ..."
restaurant,La Villa - restaurant,https://search.ch/tel/sierre/avenue-general-guisan-27/la-villa-restaurant,+41 27 456 10 94,https://restaurant-la-villa.ch/,"Avenue Général-Guisan 27, 3960 Sierre VS","Restaurant, Café"
restaurant,Restaurant Alten Löwen,https://search.ch/tel/zuerich/universitaetstrasse-111/restaurant-alten-loewen,+41 43 343 11 69,http://www.altenloewen.ch/,"Universitätstrasse 111, 8006 Zürich","Restaurant, Schweizerische Küche, Italienische Küche, ..."
restaurant,Restaurant Blüemlisalp,https://search.ch/tel/herrliberg/blueemlisalpstrasse-91/restaurant-blueemlisalp,+41 44 915 34 90,http://www.bluemlisalp-herrliberg.ch/,"Blüemlisalpstrasse 91, 8704 Herrliberg ZH","Restaurant, Take Away, Schweizerische Küche, ..."
restaurant,Restaurant du Lac,https://search.ch/tel/bettlach/kastelsweg-6/restaurant-du-lac,+41 32 322 37 77,http://www.dulac-biel.ch/,"Kastelsweg 6, 2544 Bettlach SO","Restaurant, Fischspezialitäten, Vegetarische Spezialitäten, ..."
restaurant,Trattoria Rattu Penugu - ehem. Güggeli Sternen,https://search.chhttps://search.ch/tel/kuesnacht/karrenstrasse-2/trattoria-rattu-penugu-ehem-gueggeli-sternen,,,,"Restaurant, Küsnacht"
restaurant,Zentral Thai Restaurant,https://search.chhttps://search.ch/tel/zuerich/stampfenbachstrasse-40/zentral-thai-restaurant,,,,"Restaurant, Zürich"
restaurant,Marlò Ristorante Pizzeria,https://search.chhttps://search.ch/tel/zermatt/hofmattstrasse-16/marlo-ristorante-pizzeria,,,,"Restaurant, Zermatt"
restaurant,Restaurant Siedi,https://search.ch/tel/schwarzenburg/freiburgstrasse-16/restaurant-siedi,+41 31 731 01 95,http://www.restaurant-schwarzenburg.ch/,"Freiburgstrasse 16, 3150 Schwarzenburg BE","Restaurant, Schweizerische Küche, Grill und Barbecue, ..."
restaurant,"Restaurant Waldheim, Hettenschwil",https://search.ch/tel/hettenschwil/gibriststrasse-10/restaurant-waldheim-hettenschwil,+41 56 245 15 70,http://www.waldheim-hettenschwil.ch/,"Gibriststrasse 10, 5317 Hettenschwil AG","Restaurant, Schweizerische Küche, Bankett, ..."
restaurant,Rico & Viviane Huber Restaurant Steinenbühl,https://search.ch/tel/untersiggenthal/steinenbuehlstrasse-55/rico-viviane-huber-restaurant-steinenbuehl,+41 56 288 11 48,http://www.restaurantsteinenbuehl.ch/118/reservation,"Steinenbühlstrasse 55, 5417 Untersiggenthal AG","Restaurant, Bergrestaurant, Schweizerische Küche"
restaurant,Rosaly's Restaurant & Bar,https://search.ch/tel/zuerich/freieckgasse-7/rosalys-restaurant-bar,+41 44 261 44 30,http://www.rosalys.ch/,"Freieckgasse 7, 8001 Zürich","Restaurant, Schweizerische Küche, Bar"
restaurant,Bäckerei-Konditorei Josef Kreyenbühl,https://search.ch/tel/luzern/wuerzenbachstrasse-23/baeckerei-konditorei-josef-kreyenbuehl,+41 41 375 70 50,http://www.kreyenbuehl.ch/,"Würzenbachstrasse 23, 6006 Luzern","Bäckerei Konditorei, Restaurant, Confiserie"
restaurant,Hotel Hirschen,https://search.ch/tel/langnau-i-e/dorfstrasse-17/hotel-hirschen,+41 34 402 15 17,http://www.hirschen-langnau.ch/,"Dorfstrasse 17, 3550 Langnau im Emmental BE","Restaurant, Hotel, Take Away, ..."
restaurant,Landgasthof Sternen,https://search.ch/tel/buehler/dorfstrasse-97/landgasthof-sternen,+41 71 793 17 58,http://www.sternen-appenzellerland.ch/,"Dorfstrasse 97, 9055 Bühler AR","Restaurant, Hotel, Schweizerische Küche, ..."
restaurant,Thai Phuket,https://search.ch/tel/geneve/avenue-de-france-33/thai-phuket,+41 22 734 41 00,http://www.phuket-thai.ch/,"Avenue de France 33, 1202 Genève","Restaurant, Thailändische Küche"
restaurant,Cambrena,https://search.ch/tel/ospizio-bernina/via-dal-bernina-2372/cambrena-2,+41 81 844 05 12,https://www.cambrena.ch/,"Via dal Bernina 2372, 7710 Ospizio Bernina GR","Hotel, Italienische Küche, Restaurant, ..."
restaurant,la Gourmandise,https://search.ch/tel/boudevilliers/centre-du-village-10/la-gourmandise,+41 32 857 19 80,http://www.la-gourmandise.ch/,"Centre du Village 10, 2043 Boudevilliers NE","Bäckerei Konditorei, Restaurant"
restaurant,Restaurant Siedi,https://search.chhttps://search.ch/tel/schwarzenburg/freiburgstrasse-16/restaurant-siedi,,,,"Restaurant, Schwarzenburg"
restaurant,Agriturismo Miravalle,https://search.chhttps://search.ch/tel/brusio/la-presa-491/agriturismo-miravalle,,,,"Restaurant, Brusio"
restaurant,Marguita,https://search.chhttps://search.ch/tel/zuerich/talstrasse-1/marguita,,,,"Restaurant, Zürich"
restaurant,La Carte Gourmande,https://search.chhttps://search.ch/tel/meyrin/rue-moise-marcinhes-2/la-carte-gourmande,,,,"Restaurant, Meyrin"
restaurant,China-Restaurant Li Tai Pe Tel. +41 41 410 10 23,https://search.chhttps://search.ch/tel/luzern/furrengasse-14/china-restaurant-li-tai-pe,,,,"Restaurant, Luzern"
restaurant,La Trattoria Blumenau,https://search.chhttps://search.ch/tel/zuerich/seefeldstrasse-269/la-trattoria-blumenau,,,,"Restaurant, Zürich"
restaurant,Frohe Aussicht Hotel - Restaurant,https://search.chhttps://search.ch/tel/schwende/kuechenrain-11/frohe-aussicht-hotel-restaurant,,,,"Restaurant, Schwende"
restaurant,Seehotel Sternen Horw,https://search.ch/tel/horw/winkelstrasse-46/seehotel-sternen-horw-2,+41 41 348 24 82,http://www.seehotel-sternen.ch/,"Winkelstrasse 46, 6048 Horw LU","Restaurant, Hotel, Schweizerische Küche, ..."
restaurant,Hotel-Restaurant Panorama Bettmeralp AG,https://search.ch/tel/bettmeralp/hauptstrasse-77/hotel-restaurant-panorama-bettmeralp-ag,+41 27 927 13 75,http://www.panorama-bettmeralp.ch/,"Hauptstrasse 77, 3992 Bettmeralp VS","Hotel, Restaurant"
restaurant,Restaurant CASY,https://search.ch/tel/crans-montana/rue-louis-antille-11/restaurant-casy,+41 27 481 17 18,https://www.casy-montana.ch/,"Rue Louis Antille 11, 3963 Crans-Montana VS",Restaurant
restaurant,Restaurant la Fromagerie,https://search.ch/tel/leysin/rue-du-village-4/restaurant-la-fromagerie,+41 24 494 22 05,https://www.lafromagerie-leysin.com/,"Rue du Village 4, 1854 Leysin VD","Restaurant, Degustation, Käserei"
restaurant,Restaurant Trübli,https://search.ch/tel/winterthur/bosshardengaesschen-2/restaurant-truebli,+41 52 212 55 36,http://www.restaurant-truebli.ch/,"Bosshardengässchen 2, 8400 Winterthur","Restaurant, Bar"
restaurant,Marmotte,https://search.ch/tel/kandersteg/innere-dorfstrasse-19/marmotte,+41 33 675 10 70,https://www.cafe-marmotte.ch/,"Innere Dorfstrasse 19, 3718 Kandersteg BE","Bäckerei Konditorei, Confiserie, Tea-Room, ..."
restaurant,Sternen,https://search.ch/tel/schmiedrued/heggelenstrasse-643/sternen,+41 62 726 18 10,http://www.sternen-schmiedrued.ch/,"Heggelenstrasse 643, 5046 Schmiedrued AG","Restaurant, Pizzeria"
restaurant,Burestübli Restaurant,https://search.ch/tel/arosa/praetschlistrasse-62/burestuebli-restaurant,+41 81 377 18 38,https://www.burestuebli.com/,"Prätschlistrasse 62, 7050 Arosa GR","Restaurant, Schweizerische Küche"
restaurant,Café Restaurant du Nord,https://search.ch/tel/villeneuve/avenue-comtes-de-savoie-6/cafe-restaurant-du-nord-2,+41 21 960 11 31,http://www.cafedunord-villeneuve.ch/,"Avenue Comtes de Savoie 6, 1844 Villeneuve VD","Restaurant, Pizzeria"
restaurant,Restaurant Pluspunkt,https://search.ch/tel/brunnen/rosengartenstrasse-23/restaurant-pluspunkt,+41 41 825 11 80,http://www.pluspunkt.ch/,"Rosengartenstrasse 23, 6440 Brunnen SZ","Restaurant, Café"
restaurant,Restaurant Fresh Side,https://search.chhttps://search.ch/tel/chur/bahnhofplatz-3/restaurant-fresh-side,,,,"Restaurant, Chur"
restaurant,"Café-Restaurant Arcas Café, Chur - Tel. +41 81 252 04 60",https://search.chhttps://search.ch/tel/chur/obere-gasse-17/cafe-arcas,,,,"Restaurant, Chur"
restaurant,La Pinte du Paradis / Saveurs concept Rithner.s,https://search.chhttps://search.ch/tel/aigle/place-du-chateau-2/la-pinte-du-paradis-saveurs-concept-rithner-s,,,,"Restaurant, Aigle"
restaurant,Restaurant CASY,https://search.chhttps://search.ch/tel/crans-montana/rue-louis-antille-11/restaurant-casy,,,,"Restaurant, Crans-Montana"
restaurant,Restaurant Rossberg GmbH,https://search.ch/tel/kemptthal/rossbergstrasse-41/restaurant-rossberg-gmbh,+41 52 345 11 63,http://www.rossberg-winterthur.ch/,"Rossbergstrasse 41, 8310 Kemptthal ZH","Restaurant, Schweizerische Küche, Bankett, ..."
restaurant,Terminal 60 - Restaurant de l'Aéroport,https://search.ch/tel/sion/route-de-laeroport-60/terminal-60-restaurant-de-laeroport,+41 27 322 00 71,https://terminal60.ch/,"Route de l'Aéroport 60, 1950 Sion VS","Restaurant, Brauerei, Schweizerische Küche, ..."
